29.429, 0.015, 255.069, -159.221, 30.672, 259.042, 393.602, 0.547, -0.050
29.682, 0.015, 251.243, 202.427, 30.931, 259.430, 383.602, 0.574, -0.050
29.932, 0.015, 249.968, 1026.314, 31.191, 259.809, 373.602, 0.612, -0.050
30.180, 0.015, 244.866, 1495.738, 31.451, 260.178, 363.602, 0.628, -0.050
30.425, 0.016, 246.141, 1318.506, 31.711, 260.536, 353.602, 0.679, -0.050
30.673, 0.016, 249.967, 923.328, 31.972, 260.885, 343.602, 0.672, -0.050
30.928, 0.016, 258.895, 152.132, 32.233, 261.223, 333.602, 0.642, -0.050
31.187, 0.016, 260.170, -269.392, 32.494, 261.552, 323.602, 0.565, -0.050
31.449, 0.017, 262.721, 291.043, 32.756, 261.871, 313.602, 0.557, -0.050
31.709, 0.017, 257.620, 1261.026, 33.018, 262.179, 303.602, 0.537, -0.050
31.964, 0.017, 252.518, 1541.243, 33.280, 262.478, 293.602, 0.585, -0.050
32.216, 0.017, 252.518, 1122.115, 33.543, 262.766, 283.602, 0.635, -0.050
32.472, 0.018, 258.895, 968.833, 33.806, 263.045, 273.602, 0.638, -0.050
32.731, 0.018, 258.895, 638.321, 34.069, 263.314, 263.602, 0.584, -0.050
32.993, 0.018, 265.272, 101.836, 34.332, 263.572, 253.602, 0.587, -0.050
33.257, 0.018, 262.721, 429.954, 34.596, 263.821, 243.602, 0.531, -0.050
33.522, 0.019, 266.547, 793.997, 34.860, 264.059, 233.602, 0.557, -0.050
33.783, 0.019, 255.069, 973.623, 35.124, 264.288, 223.602, 0.524, -0.050
34.040, 0.019, 258.895, 1411.912, 35.389, 264.507, 213.602, 0.630, -0.050
34.300, 0.019, 262.721, 873.032, 35.653, 264.715, 203.602, 0.598, -0.050
34.561, 0.019, 258.895, 118.601, 35.918, 264.914, 193.602, 0.565, -0.050
34.826, 0.020, 271.648, -398.723, 36.183, 265.102, 183.602, 0.602, -0.050
35.099, 0.020, 274.199, -528.054, 36.448, 265.281, 173.602, 0.488, -0.050
35.372, 0.020, 271.648, -144.851, 36.714, 265.450, 163.602, 0.466, -0.050
35.641, 0.020, 266.547, 235.957, 36.979, 265.608, 153.602, 0.490, -0.050
35.905, 0.021, 261.446, 734.121, 37.245, 265.757, 143.602, 0.536, -0.050
36.169, 0.021, 265.272, 949.673, 37.511, 265.895, 133.602, 0.584, -0.050
36.431, 0.021, 260.170, 662.271, 37.777, 266.024, 123.602, 0.550, -0.049
36.695, 0.021, 267.822, 264.698, 38.043, 266.143, 113.602, 0.597, -0.049
36.965, 0.021, 270.373, 384.449, 38.309, 266.251, 103.602, 0.529, -0.049
37.232, 0.022, 265.272, 647.901, 38.575, 266.350, 93.602, 0.507, -0.049
37.499, 0.022, 267.822, 949.673, 38.842, 266.438, 83.602, 0.553, -0.049
37.765, 0.022, 263.996, 995.178, 39.108, 266.517, 73.602, 0.531, -0.049
38.035, 0.022, 276.750, 839.502, 39.375, 266.586, 63.602, 0.565, -0.049
38.309, 0.022, 271.648, 547.310, 39.641, 266.644, 53.602, 0.451, -0.049
38.579, 0.022, 266.547, -49.050, 39.908, 266.693, 43.602, 0.496, -0.049
38.850, 0.023, 275.474, 257.512, 40.175, 266.731, 33.602, 0.542, -0.048
39.122, 0.023, 270.373, 219.192, 40.441, 266.760, 23.602, 0.461, -0.048
39.398, 0.023, 280.576, -8.335, 40.708, 266.779, 13.602, 0.506, -0.048
39.675, 0.023, 274.199, -113.716, 40.975, 266.787, 3.602, 0.413, -0.048
39.948, 0.023, 271.648, 331.758, 41.242, 266.788, 0.000, 0.469, -0.048
40.221, 0.023, 272.924, 374.868, 41.508, 266.788, 0.000, 0.491, -0.048
40.489, 0.023, 263.996, -192.751, 41.775, 266.788, 0.000, 0.479, -0.048
40.759, 0.023, 276.750, -27.495, 42.042, 266.788, 0.000, 0.560, -0.048
41.035, 0.024, 274.199, -130.481, 42.309, 266.788, 0.000, 0.444, -0.048
41.313, 0.024, 283.126, -209.516, 42.576, 266.788, 0.000, 0.467, -0.048
41.594, 0.024, 278.025, -211.911, 42.842, 266.788, 0.000, 0.385, -0.048
41.871, 0.024, 276.750, 51.541, 43.109, 266.788, 0.000, 0.430, -0.048
42.151, 0.024, 283.126, 80.281, 43.376, 266.788, 0.000, 0.440, -0.048
42.429, 0.024, 271.648, 109.021, 43.643, 266.788, 0.000, 0.382, -0.048
42.704, 0.024, 279.300, 338.943, 43.910, 266.788, 0.000, 0.484, -0.048
42.979, 0.024, 270.373, 628.740, 44.176, 266.788, 0.000, 0.415, -0.048
43.251, 0.025, 274.199, 556.890, 44.443, 266.788, 0.000, 0.494, -0.048
43.527, 0.025, 278.025, 58.726, 44.710, 266.788, 0.000, 0.459, -0.048
43.805, 0.025, 276.750, 82.676, 44.977, 266.788, 0.000, 0.424, -0.048
44.084, 0.025, 281.851, -41.865, 45.243, 266.788, 0.000, 0.435, -0.047
44.363, 0.025, 275.474, -250.232, 45.510, 266.788, 0.000, 0.387, -0.047
44.640, 0.025, 279.300, -216.701, 45.777, 266.788, 0.000, 0.444, -0.047
44.918, 0.025, 275.474, -164.011, 46.044, 266.788, 0.000, 0.408, -0.047
45.192, 0.025, 272.924, 250.327, 46.311, 266.788, -1.686, 0.442, -0.047
45.467, 0.025, 278.025, 235.957, 46.577, 266.781, -11.686, 0.464, -0.047
45.742, 0.025, 271.648, 85.071, 46.844, 266.764, -21.686, 0.417, -0.047
46.017, 0.025, 278.025, -5.940, 47.111, 266.738, -31.686, 0.473, -0.047
46.294, 0.025, 276.750, -310.107, 47.378, 266.701, -41.686, 0.414, -0.047
46.572, 0.025, 279.300, -149.641, 47.644, 266.654, -51.686, 0.424, -0.047
46.850, 0.025, 276.750, 116.206, 47.911, 266.598, -61.686, 0.399, -0.047
47.125, 0.026, 271.648, 120.996, 48.178, 266.531, -71.686, 0.419, -0.047
47.399, 0.026, 278.025, 312.598, 48.444, 266.454, -81.686, 0.463, -0.047
47.674, 0.026, 271.648, 358.103, 48.710, 266.368, -91.686, 0.404, -0.047
47.950, 0.026, 279.300, 29.986, 48.977, 266.271, -101.686, 0.459, -0.047
48.227, 0.026, 275.474, -130.481, 49.243, 266.164, -111.686, 0.388, -0.047
48.504, 0.026, 278.025, -113.716, 49.509, 266.047, -121.686, 0.420, -0.047
48.782, 0.026, 278.025, 37.171, 49.775, 265.921, -131.686, 0.394, -0.047
49.055, 0.026, 269.098, 451.509, 50.041, 265.784, -141.686, 0.391, -0.047
49.326, 0.026, 271.648, 564.075, 50.307, 265.637, -151.687, 0.469, -0.047
49.596, 0.026, 267.822, 82.676, 50.572, 265.481, -161.687, 0.444, -0.047
49.868, 0.026, 276.750, -374.773, 50.838, 265.314, -171.687, 0.476, -0.047
50.143, 0.026, 274.199, -360.403, 51.103, 265.137, -181.687, 0.392, -0.046
50.418, 0.026, 274.199, -63.420, 51.368, 264.951, -191.687, 0.412, -0.046
50.692, 0.026, 275.474, 156.922, 51.633, 264.754, -201.687, 0.409, -0.046
50.961, 0.026, 262.721, 264.698, 51.897, 264.547, -211.687, 0.394, -0.046
51.230, 0.026, 274.199, 231.167, 52.162, 264.331, -221.687, 0.505, -0.046
51.502, 0.026, 269.098, 276.673, 52.426, 264.104, -231.687, 0.399, -0.046
51.773, 0.026, 274.199, -264.602, 52.690, 263.867, -241.687, 0.441, -0.046
52.049, 0.026, 276.750, -674.150, 52.954, 263.621, -251.687, 0.392, -0.046
52.323, 0.026, 271.648, -401.118, 53.217, 263.364, -261.687, 0.365, -0.046
52.597, 0.026, 276.750, -255.022, 53.481, 263.097, -271.687, 0.406, -0.046
52.867, 0.026, 263.996, 207.217, 53.743, 262.820, -281.687, 0.356, -0.046
53.135, 0.026, 270.373, 221.587, 54.006, 262.534, -291.687, 0.467, -0.046
53.402, 0.026, 265.272, -140.061, 54.269, 262.237, -301.687, 0.406, -0.046
53.669, 0.026, 267.822, -286.157, 54.531, 261.930, -311.687, 0.447, -0.046
53.940, 0.026, 274.199, -243.047, 54.792, 261.614, -321.687, 0.420, -0.046
54.210, 0.026, 266.547, 99.441, 55.054, 261.287, -331.687, 0.358, -0.046
54.481, 0.026, 275.474, 324.573, 55.315, 260.950, -341.687, 0.422, -0.046
54.753, 0.026, 267.822, 137.762, 55.576, 260.604, -351.687, 0.337, -0.046
55.022, 0.026, 269.098, 379.658, 55.836, 260.247, -361.687, 0.401, -0.046
55.292, 0.026, 271.648, 324.573, 56.096, 259.880, -371.687, 0.384, -0.046
55.560, 0.026, 265.272, -37.075, 56.356, 259.504, -381.687, 0.356, -0.045
55.831, 0.026, 275.474, 75.491, 56.615, 259.117, -391.687, 0.408, -0.045
56.100, 0.025, 262.721, 94.651, 56.874, 258.720, -401.687, 0.311, -0.045
56.367, 0.025, 271.648, -13.125, 57.133, 258.314, -411.687, 0.420, -0.046
56.635, 0.025, 265.272, -190.356, 57.391, 257.897, -421.687, 0.334, -0.046
56.898, 0.025, 260.170, 125.786, 57.648, 257.470, -431.687, 0.386, -0.046
57.164, 0.025, 271.648, 164.107, 57.906, 257.033, -441.687, 0.426, -0.046
57.427, 0.025, 255.069, -286.157, 58.163, 256.587, -451.687, 0.317, -0.046
57.687, 0.025, 263.996, -255.022, 58.419, 256.130, -461.687, 0.461, -0.047
57.952, 0.025, 265.272, -377.168, 58.675, 255.663, -471.687, 0.375, -0.047
58.217, 0.025, 265.272, -520.869, 58.930, 255.187, -481.687, 0.357, -0.047
58.485, 0.025, 270.373, -470.573, 59.185, 254.700, -491.687, 0.351, -0.047
58.753, 0.026, 266.547, -348.427, 59.440, 254.203, -501.687, 0.298, -0.047
59.018, 0.026, 262.721, -140.061, 59.694, 253.697, -511.687, 0.325, -0.047
59.280, 0.026, 261.446, -96.950, 59.947, 253.180, -521.687, 0.353, -0.046
59.541, 0.026, 261.446, -99.345, 60.200, 252.653, -531.687, 0.358, -0.046
59.803, 0.026, 261.446, -130.481, 60.452, 252.117, -541.686, 0.351, -0.046
60.067, 0.026, 266.547, -120.901, 60.704, 251.570, -551.686, 0.344, -0.046
60.328, 0.026, 256.344, -37.075, 60.955, 251.013, -561.686, 0.291, -0.046
60.589, 0.026, 265.272, -8.335, 61.206, 250.447, -571.686, 0.375, -0.046
60.852, 0.026, 261.446, 25.196, 61.456, 249.870, -581.686, 0.288, -0.046
61.111, 0.025, 256.344, 123.391, 61.706, 249.283, -591.686, 0.314, -0.046
61.368, 0.025, 256.344, 209.612, 61.955, 248.687, -601.686, 0.353, -0.046
61.621, 0.025, 249.967, 113.811, 62.203, 248.080, -611.685, 0.345, -0.046
61.878, 0.025, 263.996, -56.235, 62.451, 247.463, -621.685, 0.395, -0.046
62.141, 0.025, 261.446, -482.549, 62.698, 246.837, -631.685, 0.261, -0.046
62.402, 0.025, 261.446, -686.125, 62.945, 246.200, -641.685, 0.276, -0.045
62.666, 0.025, 266.547, -726.841, 63.191, 245.553, -651.685, 0.267, -0.045
62.928, 0.025, 257.620, -712.470, 63.436, 244.896, -661.685, 0.212, -0.045
63.188, 0.025, 262.721, -997.478, 63.680, 244.230, -671.685, 0.284, -0.045
63.450, 0.025, 261.446, -870.542, 63.924, 243.553, -681.685, 0.229, -0.045
63.711, 0.025, 260.170, -324.477, 64.167, 242.866, -691.685, 0.231, -0.044
63.973, 0.025, 262.721, -389.143, 64.410, 242.170, -701.684, 0.233, -0.044
64.233, 0.024, 257.620, -700.495, 64.652, 241.463, -711.684, 0.201, -0.044
64.490, 0.024, 257.620, -1433.371, 64.893, 240.746, -721.684, 0.237, -0.043
64.752, 0.024, 265.272, -1493.247, 65.133, 240.020, -731.684, 0.227, -0.043
65.014, 0.024, 258.895, -722.051, 65.373, 239.283, -741.684, 0.149, -0.042
65.270, 0.023, 253.794, 120.996, 65.612, 238.536, -751.684, 0.196, -0.042
65.518, 0.023, 241.040, 386.844, 65.850, 237.780, -761.684, 0.232, -0.041
65.759, 0.023, 241.040, -61.025, 66.087, 237.013, -771.683, 0.337, -0.040
66.003, 0.022, 247.417, -293.342, 66.324, 236.236, -781.683, 0.328, -0.040
66.248, 0.022, 243.591, -264.602, 66.560, 235.450, -791.683, 0.261, -0.039
66.496, 0.021, 251.243, -810.666, 66.795, 234.653, -801.683, 0.286, -0.039
66.747, 0.021, 251.243, -784.321, 67.029, 233.846, -811.683, 0.207, -0.038
66.990, 0.020, 234.663, -322.082, 67.263, 233.030, -821.683, 0.197, -0.038
67.228, 0.020, 241.040, -214.306, 67.495, 232.203, -831.683, 0.336, -0.037
67.468, 0.019, 239.765, -403.513, 67.727, 231.366, -841.683, 0.269, -0.037
67.712, 0.019, 248.692, -865.752, 67.958, 230.520, -851.682, 0.270, -0.037
67.964, 0.018, 253.794, -968.738, 68.188, 229.663, -861.682, 0.180, -0.036
68.215, 0.017, 248.692, -1646.528, 68.417, 228.796, -871.682, 0.122, -0.036
68.465, 0.016, 251.243, -1574.677, 68.646, 227.920, -881.682, 0.156, -0.035
68.714, 0.016, 247.417, -916.047, 68.873, 227.033, -891.682, 0.122, -0.035
68.960, 0.015, 244.866, -738.816, 69.100, 226.136, -901.682, 0.144, -0.034
69.203, 0.014, 241.040, -513.684, 69.325, 225.230, -911.682, 0.156, -0.034
69.443, 0.013, 238.489, -719.656, 69.550, 224.313, -921.682, 0.179, -0.033
69.684, 0.013, 243.591, -1110.044, 69.774, 223.386, -931.681, 0.190, -0.033
69.929, 0.012, 246.141, -1407.026, 69.997, 222.450, -941.681, 0.132, -0.033
70.176, 0.011, 248.692, -1739.934, 70.219, 221.503, -951.681, 0.097, -0.033
70.421, 0.010, 241.040, -1840.525, 70.440, 220.546, -961.681, 0.061, -0.033
70.662, 0.009, 239.765, -1196.264, 70.660, 219.580, -971.681, 0.117, -0.033
70.901, 0.008, 239.765, -801.086, 70.879, 218.603, -981.681, 0.116, -0.032
71.137, 0.008, 232.113, -657.385, 71.097, 217.616, -991.681, 0.104, -0.032
71.368, 0.007, 229.562, -757.976, 71.314, 216.620, -1001.680, 0.160, -0.032
71.602, 0.006, 238.489, -1002.268, 71.530, 215.613, -1011.680, 0.171, -0.032
71.838, 0.005, 233.388, -1210.635, 71.745, 214.596, -1021.680, 0.078, -0.032
72.074, 0.004, 237.214, -1560.307, 71.959, 213.570, -1031.680, 0.111, -0.032
72.310, 0.003, 235.939, -1371.101, 72.173, 212.533, -1041.680, 0.063, -0.032
72.544, 0.003, 232.113, -1064.538, 72.385, 211.486, -1051.680, 0.061, -0.032
72.776, 0.002, 230.837, -786.716, 72.596, 210.430, -1061.680, 0.082, -0.032
73.005, 0.001, 227.011, -566.374, 72.805, 209.363, -1071.680, 0.080, -0.032
73.229, 0.000, 221.910, -714.865, 73.014, 208.286, -1081.679, 0.101, -0.032
73.453, -0.001, 225.736, -791.506, 73.222, 207.200, -1091.679, 0.134, -0.032
73.676, -0.001, 220.635, -1349.546, 73.429, 206.103, -1101.679, 0.086, -0.032
73.900, -0.002, 227.011, -2084.817, 73.634, 204.996, -1111.679, 0.118, -0.032
74.129, -0.003, 230.837, -2089.607, 73.839, 203.880, -1121.679, 0.047, -0.032
74.353, -0.004, 218.084, -1828.549, 74.042, 202.753, -1131.679, -0.002, -0.032
